Model Year,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,weight,con,CO2 Emissions(g/km),SP,PK,SEAT,Lux,L,M,S,Cluster,Predicted_CO2,select
2022,Ford,Transit Connect Van,Special purpose vehicle,2.0,4,AS8,3581.0,FordTransit Connect VanSpecial purpose vehicle24AS8,221,1,0,0,0,0,0,0,0,198.13396,0
2022,Toyota,GR 86,Minicompact,2.4,4,AS6,2800.0,ToyotaGR 86Minicompact2.44AS6,224,0,0,0,0,0,0,1,0,226.30838,0
2022,Honda,Civic Sedan,Mid-size,1.5,4,AV7,3023.0,HondaCivic SedanMid-size1.54AV7,162,0,0,0,0,0,0,1,0,178.0107,0
2022,Jeep,Renegade 4X4,SUV: Small,1.3,4,A9,3210.0,JeepRenegade 4X4SUV: Small1.34A9,222,0,0,0,0,0,0,1,0,217.75063,0
2022,Mazda,Mazda3 4-Door 4WD,Compact,2.5,4,AS6,3092.0,MazdaMazda3 4-Door 4WDCompact2.54AS6,199,0,0,0,0,0,0,1,0,201.35156,0
2022,Honda,Accord Sport/Touring,Full-size,1.5,4,AV7,3272.0,HondaAccord Sport/TouringFull-size1.54AV7,176,0,0,0,0,1,0,0,0,211.81993,0
2022,Ford,Bronco Sport 4WD,SUV: Small,1.5,3,A8,3467.0,FordBronco Sport 4WDSUV: Small1.53A8,209,0,0,0,0,1,0,0,0,201.55017,0
2022,Ford,Bronco Sport 4WD,SUV: Small,2.0,4,AS8,3467.0,FordBronco Sport 4WDSUV: Small24AS8,240,0,0,0,0,1,0,0,0,215.29953,0
2022,MINI,Cooper S 3 Door,Subcompact,2.0,4,AM7,2866.0,MINICooper S 3 DoorSubcompact24AM7,174,0,0,0,0,0,0,1,0,193.65793,0
2022,MINI,Cooper S 3 Door,Subcompact,2.0,4,M6,2824.0,MINICooper S 3 DoorSubcompact24M6,211,0,0,0,0,0,0,1,0,203.70938,0
2022,Lexus,ES 350 F SPORT,Mid-size,3.5,6,AS8,3690.0,LexusES 350 F SPORTMid-size3.56AS8,219,0,0,0,0,1,0,0,3,272.11566,0
2022,GMC,Terrain,SUV: Small,1.5,4,A9,3449.0,GMCTerrainSUV: Small1.54A9,202,0,0,0,0,0,1,0,0,202.27216,0
2022,GMC,Terrain AWD,SUV: Small,1.5,4,A9,3449.0,GMCTerrain AWDSUV: Small1.54A9,212,0,0,0,0,0,1,0,0,202.27216,0
2022,Toyota,RAV4 AWD (Stop/Start),SUV: Small,2.5,4,AS8,3450.0,ToyotaRAV4 AWD (Stop/Start)SUV: Small2.54AS8,187,0,0,0,0,0,1,0,0,199.66682,0
2022,Ford,Ranger 4WD,Pickup truck: Standard,2.3,4,AS10,4354.0,FordRanger 4WDPickup truck: Standard2.34AS10,256,0,1,0,0,0,0,0,0,257.58987,0
2022,Ford,Ranger 4WD (Without Stop-Start),Pickup truck: Standard,2.3,4,AS10,4354.0,FordRanger 4WD (Without Stop-Start)Pickup truck: Standard2.34AS10,262,0,1,0,0,0,0,0,0,257.58987,0
2022,Mazda,MX-5,Two-seater,2.0,4,AS6,2341.0,MazdaMX-5Two-seater24AS6,186,0,0,1,0,0,0,0,0,185.60136,0
2022,Chevrolet,Colorado,Pickup truck: Small,2.5,4,A6,3968.0,ChevroletColoradoPickup truck: Small2.54A6,257,0,1,0,0,0,0,0,0,245.1604,0
2022,Chevrolet,Colorado,Pickup truck: Small,2.8,4,A6,3968.0,ChevroletColoradoPickup truck: Small2.84A6,270,0,1,0,0,0,0,0,0,267.56827,0
2022,Chevrolet,Colorado,Pickup truck: Small,3.6,6,A8,4050.0,ChevroletColoradoPickup truck: Small3.66A8,263,0,1,0,0,0,0,0,3,308.73654,0
2022,Chevrolet,Colorado 4WD,Pickup truck: Small,2.5,4,A6,4198.0,ChevroletColorado 4WDPickup truck: Small2.54A6,267,0,1,0,0,0,0,0,0,234.39902,0
2022,Chevrolet,Colorado 4WD,Pickup truck: Small,2.8,4,A6,4480.0,ChevroletColorado 4WDPickup truck: Small2.84A6,283,0,1,0,0,0,0,0,0,279.45126,0
2022,Chevrolet,Colorado 4WD,Pickup truck: Small,3.6,6,A8,4480.0,ChevroletColorado 4WDPickup truck: Small3.66A8,283,0,1,0,0,0,0,0,3,282.39832,0
2022,Subaru,BRZ,Minicompact,2.4,4,AS6,2881.0,SubaruBRZMinicompact2.44AS6,224,0,0,0,0,0,0,1,0,222.32129,0
2022,Subaru,BRZ,Minicompact,2.4,4,M6,2835.0,SubaruBRZMinicompact2.44M6,247,0,0,0,0,0,0,1,0,236.6207,1
2022,Toyota,Camry Hybrid LE,Mid-size,2.5,4,AV,3480.0,ToyotaCamry Hybrid LEMid-size2.54AV,113,0,0,0,0,0,1,0,0,181.9758,0
2022,FIAT,500X AWD,SUV: Small,1.3,4,A9,3305.0,FIAT500X AWDSUV: Small1.34A9,221,0,0,0,0,0,0,1,0,219.34416,0
2022,Nissan,Altima AWD SR/Platinum,Mid-size,2.5,4,AV,3492.0,NissanAltima AWD SR/PlatinumMid-size2.54AV,190,0,0,0,0,0,1,0,0,195.71346,0
2022,Honda,Accord Hybrid,Full-size,2.0,4,AV,3326.0,HondaAccord HybridFull-size24AV,117,0,0,0,0,1,0,0,0,170.11118,0
2022,Toyota,GR 86,Minicompact,2.4,4,M6,2800.0,ToyotaGR 86Minicompact2.44M6,246,0,0,0,0,0,0,1,0,226.30838,0
2022,Subaru,Outback AWD,SUV: Small,2.4,4,AV8,3500.0,SubaruOutback AWDSUV: Small2.44AV8,213,0,0,0,0,0,1,0,0,210.43044,0
2022,Subaru,Outback AWD,SUV: Small,2.5,4,AV8,3657.0,SubaruOutback AWDSUV: Small2.54AV8,192,0,0,0,0,0,1,0,0,200.68675,0
2022,Volkswagen,Passat,Mid-size,2.0,4,AS6,3369.0,VolkswagenPassatMid-size24AS6,196,0,0,0,0,0,1,0,0,218.08405,0
2022,Ford,Mustang,Subcompact,2.3,4,A10,3704.0,FordMustangSubcompact2.34A10,220,0,0,0,0,0,1,0,0,235.29007,0
2022,Ford,Mustang,Subcompact,2.3,4,AS10,3588.0,FordMustangSubcompact2.34AS10,231,0,0,0,0,0,1,0,0,237.10269,0
2022,Ford,Mustang,Subcompact,2.3,4,M6,3532.0,FordMustangSubcompact2.34M6,236,0,0,0,0,0,1,0,0,235.42398,0
2022,Ford,Mustang,Subcompact,5.0,8,AS10,3832.0,FordMustangSubcompact58AS10,298,0,0,0,0,0,1,0,4,310.18253,1
2022,Ford,Mustang,Subcompact,5.0,8,M6,3827.0,FordMustangSubcompact58M6,314,0,0,0,0,0,1,0,4,310.18253,1
2022,Mazda,Mazda3 5-Door (SIL),Mid-size,2.0,4,M6,3100.0,MazdaMazda3 5-Door (SIL)Mid-size24M6,181,0,0,0,0,0,0,1,0,182.49515,0
2022,Mazda,Mazda3 5-Door (SIL),Mid-size,2.5,4,M6,3092.0,MazdaMazda3 5-Door (SIL)Mid-size2.54M6,198,0,0,0,0,0,0,1,0,201.35156,0
2022,MINI,Cooper 5 Door,Subcompact,1.5,3,AM7,2826.0,MINICooper 5 DoorSubcompact1.53AM7,170,0,0,0,0,0,0,1,0,174.20471,0
2022,MINI,Cooper 5 Door,Subcompact,1.5,3,M6,2826.0,MINICooper 5 DoorSubcompact1.53M6,177,0,0,0,0,0,0,1,0,174.20471,0
2022,Toyota,Camry AWD SE,Mid-size,2.5,4,AS8,3745.0,ToyotaCamry AWD SEMid-size2.54AS8,192,0,0,0,0,0,1,0,0,228.03223,0
2022,Hyundai,Sonata Hybrid,Full-size,2.0,4,AM6,3325.0,HyundaiSonata HybridFull-size24AM6,117,0,0,0,0,0,1,0,0,170.11118,0
2022,Acura,ILX,Compact,2.4,4,AM8,3095.0,AcuraILXCompact2.44AM8,200,0,0,0,0,0,0,1,0,199.6437,0
2022,Jeep,Compass,SUV: Small,2.4,4,A6,3183.0,JeepCompassSUV: Small2.44A6,218,0,0,0,0,0,0,1,0,223.16725,0
2022,Jeep,Compass 4X4,SUV: Small,2.4,4,A9,3327.0,JeepCompass 4X4SUV: Small2.44A9,222,0,0,0,0,0,0,1,0,215.85754,0
2022,Honda,Civic Hatchback,Full-size,1.5,4,M6,3047.0,HondaCivic HatchbackFull-size1.54M6,175,0,0,0,0,0,0,1,0,170.76227,0
2022,Hyundai,Santa Fe AWD,SUV: Small,2.5,4,AM8,3799.0,HyundaiSanta Fe AWDSUV: Small2.54AM8,233,0,0,0,0,0,1,0,0,231.10217,0
2022,Hyundai,Santa Fe AWD,SUV: Small,2.5,4,AS8,3799.0,HyundaiSanta Fe AWDSUV: Small2.54AS8,235,0,0,0,0,0,1,0,0,231.10217,0
2022,Ford,Escape,SUV: Small,1.5,3,A8,3298.0,FordEscapeSUV: Small1.53A8,182,0,0,0,0,0,1,0,0,191.66234,0
2022,Ford,Escape AWD,SUV: Small,1.5,3,A8,3298.0,FordEscape AWDSUV: Small1.53A8,198,0,0,0,0,0,1,0,0,191.66234,0
2022,Ford,Escape AWD,SUV: Small,2.0,4,A8,3298.0,FordEscape AWDSUV: Small24A8,216,0,0,0,0,0,1,0,0,210.48123,0
2022,Nissan,Rogue,SUV: Small,1.5,3,AV8,3616.0,NissanRogueSUV: Small1.53AV8,169,0,0,0,0,0,1,0,0,196.6949,0
2022,Nissan,Rogue,SUV: Small,2.5,4,AV8,3494.0,NissanRogueSUV: Small2.54AV8,190,0,0,0,0,0,1,0,0,195.71346,0
2022,Nissan,Rogue AWD,SUV: Small,1.5,3,AV8,3494.0,NissanRogue AWDSUV: Small1.53AV8,179,0,0,0,0,0,1,0,0,206.34818,0
2022,Nissan,Rogue AWD,SUV: Small,2.5,4,AV8,3545.0,NissanRogue AWDSUV: Small2.54AV8,195,0,0,0,0,0,1,0,0,207.58194,0
2022,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6,AS6,4255.0,ToyotaTacoma 4WDPickup truck: Small3.56AS6,278,0,1,0,0,0,0,0,3,273.96997,0
2022,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6,M6,4340.0,ToyotaTacoma 4WDPickup truck: Small3.56M6,299,0,1,0,0,0,0,0,3,250.09953,0
2022,Mitsubishi,Outlander 4WD,SUV: Small,2.5,4,AV8,3726.0,MitsubishiOutlander 4WDSUV: Small2.54AV8,208,0,0,0,0,0,1,0,0,216.19884,0
2022,Toyota,RAV4,SUV: Small,2.5,4,AS8,3655.0,ToyotaRAV4SUV: Small2.54AS8,184,0,0,0,0,0,1,0,0,200.68675,0
2022,Toyota,RAV4 (Stop/Start),SUV: Small,2.5,4,AS8,3560.0,ToyotaRAV4 (Stop/Start)SUV: Small2.54AS8,180,0,0,0,0,0,1,0,0,194.68916,0
2022,Toyota,RAV4 AWD,SUV: Small,2.5,4,AS8,3655.0,ToyotaRAV4 AWDSUV: Small2.54AS8,198,0,0,0,0,0,1,0,0,200.68675,0
2022,Subaru,Impreza 5-Door AWD,Station wagon: Small,2.0,4,AV7,3058.0,SubaruImpreza 5-Door AWDStation wagon: Small24AV7,178,0,0,0,0,0,0,1,0,189.72502,0
2022,Ford,Maverick Hybrid,Pickup truck: Small,2.5,4,AV,3636.0,FordMaverick HybridPickup truck: Small2.54AV,147,0,1,0,0,0,0,0,0,199.80643,0
2022,Honda,CR-V,SUV: Small,1.5,4,AV,3337.0,HondaCR-VSUV: Small1.54AV,180,0,0,0,0,0,1,0,0,179.2599,0
2022,Honda,CR-V AWD,SUV: Small,1.5,4,AV,3470.0,HondaCR-V AWDSUV: Small1.54AV,189,0,0,0,0,0,1,0,0,204.79381,0
2022,Honda,Accord,Full-size,1.5,4,AV,3150.0,HondaAccordFull-size1.54AV,168,0,0,0,0,1,0,0,0,180.52303,0
2022,Chevrolet,Equinox,SUV: Small,1.5,4,A6,3274.0,ChevroletEquinoxSUV: Small1.54A6,198,0,0,0,0,0,1,0,0,197.79094,0
2022,Chevrolet,Equinox AWD,SUV: Small,1.5,4,A6,3274.0,ChevroletEquinox AWDSUV: Small1.54A6,208,0,0,0,0,0,1,0,0,197.79094,0
2022,Mazda,CX-5 4WD,SUV: Small,2.5,4,AS6,3717.0,MazdaCX-5 4WDSUV: Small2.54AS6,216,0,0,0,0,0,0,1,0,216.19884,0
2022,Buick,Encore,SUV: Small,1.4,4,AS6,3237.0,BuickEncoreSUV: Small1.44AS6,201,0,0,0,0,0,0,1,0,197.45029,0
2022,Buick,Encore AWD,SUV: Small,1.4,4,AS6,3237.0,BuickEncore AWDSUV: Small1.44AS6,214,0,0,0,0,0,0,1,0,197.45029,0
2022,Subaru,Forester AWD,SUV: Small,2.5,4,AV7,3528.0,SubaruForester AWDSUV: Small2.54AV7,192,0,0,0,0,0,1,0,0,205.40747,0
2022,Hyundai,Kona N,SUV: Small,2.0,4,AM8,3106.0,HyundaiKona NSUV: Small24AM8,246,0,0,0,0,0,0,1,0,199.69812,0
2022,Toyota,Camry LE/SE,Mid-size,2.5,4,AS8,3310.0,ToyotaCamry LE/SEMid-size2.54AS8,174,0,0,0,0,0,1,0,0,164.90384,0
2022,Mazda,Mazda3 5-Door,Mid-size,2.0,4,AS6,3100.0,MazdaMazda3 5-DoorMid-size24AS6,181,0,0,0,0,0,0,1,0,182.49515,0
2022,Mazda,Mazda3 5-Door,Mid-size,2.5,4,AS6,3092.0,MazdaMazda3 5-DoorMid-size2.54AS6,190,0,0,0,0,0,0,1,0,201.35156,0
2022,Toyota,Corolla Apex Edition,Compact,2.0,4,AV10,3110.0,ToyotaCorolla Apex EditionCompact24AV10,164,0,0,0,0,0,1,0,0,199.69812,0
2022,Honda,Civic Hatchback,Full-size,1.5,4,AV7,3133.0,HondaCivic HatchbackFull-size1.54AV7,166,0,0,0,0,0,0,1,0,175.75598,0
2022,Hyundai,IONIQ,Full-size,1.6,4,AM6,2996.0,HyundaiIONIQFull-size1.64AM6,99,0,0,0,0,0,1,0,0,121.744965,0
2022,Volkswagen,Taos 4MOTION,SUV: Small,1.5,4,A7,3430.0,VolkswagenTaos 4MOTIONSUV: Small1.54A7,200,0,0,0,0,0,0,1,0,208.1487,0
2022,Toyota,Corolla XSE,Compact,2.0,4,AV10,3060.0,ToyotaCorolla XSECompact24AV10,164,0,0,0,0,0,1,0,0,189.72502,0
2022,Toyota,Prius,Mid-size,1.8,4,AV,3010.0,ToyotaPriusMid-size1.84AV,106,0,0,0,0,0,0,1,0,155.43599,0
2022,Toyota,Prius AWD,Mid-size,1.8,4,AV,3220.0,ToyotaPrius AWDMid-size1.84AV,111,0,0,0,0,0,0,1,0,133.53221,0
2022,Chevrolet,Camaro,Subcompact,2.0,4,AS8,3351.0,ChevroletCamaroSubcompact24AS8,222,0,0,0,0,0,1,0,0,223.17159,0
2022,Chevrolet,Camaro,Subcompact,2.0,4,M6,3351.0,ChevroletCamaroSubcompact24M6,239,0,0,0,0,0,1,0,0,223.17159,0
2022,Chevrolet,Camaro,Subcompact,3.6,6,AS10,3351.0,ChevroletCamaroSubcompact3.66AS10,251,0,0,0,0,0,1,0,3,286.31964,0
2022,Chevrolet,Camaro,Subcompact,3.6,6,M6,3351.0,ChevroletCamaroSubcompact3.66M6,281,0,0,0,0,0,1,0,3,286.31964,0
2022,Hyundai,Tucson,SUV: Small,2.5,4,AS8,3329.0,HyundaiTucsonSUV: Small2.54AS8,194,0,0,0,0,0,1,0,0,200.36754,0
2022,Hyundai,Tucson AWD,SUV: Small,2.5,4,AS8,3329.0,HyundaiTucson AWDSUV: Small2.54AS8,214,0,0,0,0,0,1,0,0,200.36754,0
2022,Nissan,Altima AWD,Mid-size,2.5,4,AV,3244.0,NissanAltima AWDMid-size2.54AV,186,0,0,0,0,0,1,0,0,167.00745,0
2022,Toyota,Corolla XLE,Compact,1.8,4,AV,3045.0,ToyotaCorolla XLECompact1.84AV,170,0,0,0,0,0,1,0,0,173.06926,0
2022,Honda,Civic Sedan,Mid-size,2.0,4,AV7,2932.0,HondaCivic SedanMid-size24AV7,165,0,0,0,0,0,0,1,0,181.98178,0
2022,Jeep,Renegade,SUV: Small,1.3,4,A9,3056.0,JeepRenegadeSUV: Small1.34A9,204,0,0,0,0,0,0,1,0,215.46252,0
2022,Kia,Niro,Station wagon: Small,1.6,4,AM6,3106.0,KiaNiroStation wagon: Small1.64AM6,110,0,0,0,0,0,0,1,0,125.67348,0
2022,MINI,Cooper 3 Door,Subcompact,1.5,3,AM7,2701.0,MINICooper 3 DoorSubcompact1.53AM7,170,0,0,0,0,0,0,1,0,171.16475,0
2022,MINI,Cooper 3 Door,Subcompact,1.5,3,M6,2701.0,MINICooper 3 DoorSubcompact1.53M6,177,0,0,0,0,0,0,1,0,171.16475,0
2022,Hyundai,Santa Cruz AWD,Pickup truck: Small,2.5,4,AM8,3704.0,HyundaiSanta Cruz AWDPickup truck: Small2.54AM8,250,0,1,0,0,0,0,0,0,151.80486,0
2022,Buick,Encore GX,SUV: Small,1.2,3,AV,3094.0,BuickEncore GXSUV: Small1.23AV,184,0,0,0,0,0,0,1,0,185.96587,0
2022,Buick,Encore GX,SUV: Small,1.3,3,AV,3094.0,BuickEncore GXSUV: Small1.33AV,185,0,0,0,0,0,0,1,0,192.43112,0
2022,Buick,Encore GX AWD,SUV: Small,1.3,3,A9,3094.0,BuickEncore GX AWDSUV: Small1.33A9,201,0,0,0,0,0,0,1,0,192.43112,0
2022,Hyundai,Elantra N,Mid-size,2.0,4,AM8,2954.0,HyundaiElantra NMid-size24AM8,241,0,0,0,0,0,1,0,0,208.6483,0
2022,Hyundai,Elantra N,Mid-size,2.0,4,M6,2954.0,HyundaiElantra NMid-size24M6,223,0,0,0,0,0,1,0,0,208.6483,0
2022,Hyundai,Elantra Hybrid Blue,Mid-size,1.6,4,AM6,2965.0,HyundaiElantra Hybrid BlueMid-size1.64AM6,103,0,0,0,0,0,1,0,0,199.30302,0
2022,Toyota,C-HR,Compact,2.0,4,AS7,3300.0,ToyotaC-HRCompact24AS7,189,0,0,0,0,0,0,1,0,211.46053,0
2022,Mazda,Mazda3 4-Door,Compact,2.5,4,AS6,3092.0,MazdaMazda3 4-DoorCompact2.54AS6,183,0,0,0,0,0,0,1,0,201.35156,0
2022,Hyundai,Sonata,Full-size,1.6,4,AS8,3120.0,HyundaiSonataFull-size1.64AS8,183,0,0,0,0,0,1,0,0,155.3962,0
2022,Hyundai,Sonata,Full-size,2.5,4,AM8,3120.0,HyundaiSonataFull-size2.54AM8,208,0,0,0,0,0,1,0,0,196.02841,0
2022,Hyundai,Sonata,Full-size,2.5,4,AS8,3120.0,HyundaiSonataFull-size2.54AS8,182,0,0,0,0,0,1,0,0,196.02841,0
2022,Volkswagen,Jetta SE/SEL,Compact,1.5,4,AS8,3060.0,VolkswagenJetta SE/SELCompact1.54AS8,167,0,0,0,0,0,0,1,0,170.76227,0
2022,Kia,Sportage,SUV: Small,2.4,4,AS6,3448.0,KiaSportageSUV: Small2.44AS6,214,0,0,0,0,0,0,1,0,235.13684,1
2022,Kia,Sportage AWD,SUV: Small,2.0,4,AS6,3997.0,KiaSportage AWDSUV: Small24AS6,261,0,0,0,0,0,0,1,0,231.04283,0
2022,Kia,Sportage AWD,SUV: Small,2.4,4,AS6,3448.0,KiaSportage AWDSUV: Small2.44AS6,238,0,0,0,0,0,0,1,0,235.13684,1
2022,Toyota,Corolla Hybrid,Compact,1.8,4,AV,2850.0,ToyotaCorolla HybridCompact1.84AV,106,0,0,0,0,0,1,0,0,175.56604,0
2022,Nissan,Qashqai AWD,Station wagon: Small,2.0,4,AV8,3459.0,NissanQashqai AWDStation wagon: Small24AV8,196,0,0,0,0,0,0,1,0,202.28773,0
2022,Honda,Civic Sedan,Mid-size,2.0,4,AV,2895.0,HondaCivic SedanMid-size24AV,162,0,0,0,0,0,0,1,0,187.6752,0
2022,Kia,K5,Full-size,2.5,4,AM8,3571.0,KiaK5Full-size2.54AM8,207,0,0,0,0,1,0,0,0,181.04953,0
2022,Kia,K5 AWD,Full-size,1.6,4,AS8,3228.0,KiaK5 AWDFull-size1.64AS8,195,0,0,0,0,1,0,0,0,165.45879,0
2022,Mitsubishi,Eclipse Cross 4WD,SUV: Small,1.5,4,AV8,3506.0,MitsubishiEclipse Cross 4WDSUV: Small1.54AV8,216,0,0,0,0,0,0,1,0,203.71211,0
2022,Hyundai,IONIQ Blue,Full-size,1.6,4,AM6,2996.0,HyundaiIONIQ BlueFull-size1.64AM6,94,0,0,0,0,0,1,0,0,121.744965,0
2022,Honda,Civic Hatchback,Full-size,2.0,4,M6,2915.0,HondaCivic HatchbackFull-size24M6,186,0,0,0,0,0,0,1,0,167.63388,0
2022,Subaru,Impreza 5-Door AWD,Station wagon: Small,2.0,4,M5,2989.0,SubaruImpreza 5-Door AWDStation wagon: Small24M5,211,0,0,0,0,0,0,1,0,199.7661,0
2022,Subaru,Legacy AWD,Full-size,2.4,4,AV8,3779.0,SubaruLegacy AWDFull-size2.44AV8,205,0,0,0,0,0,1,0,0,226.79642,0
2022,Subaru,Legacy AWD,Full-size,2.5,4,AV8,3505.0,SubaruLegacy AWDFull-size2.54AV8,184,0,0,0,0,0,1,0,0,196.86441,0
2022,Volkswagen,Taos,SUV: Small,1.5,4,A8,3175.0,VolkswagenTaosSUV: Small1.54A8,178,0,0,0,0,0,0,1,0,163.771,0
2022,Kia,Niro FE,Station wagon: Small,1.6,4,AM6,3117.0,KiaNiro FEStation wagon: Small1.64AM6,110,0,0,0,0,0,0,1,0,155.3962,0
2022,Chevrolet,Malibu,Mid-size,1.5,4,AV,3135.0,ChevroletMalibuMid-size1.54AV,175,0,0,0,0,1,0,0,0,180.52303,0
2022,Chevrolet,Malibu,Mid-size,2.0,4,A9,3135.0,ChevroletMalibuMid-size24A9,213,0,0,0,0,1,0,0,0,204.58054,0
2022,Subaru,Crosstrek AWD,SUV: Small,2.0,4,AV8,3188.0,SubaruCrosstrek AWDSUV: Small24AV8,184,0,0,0,0,0,0,1,0,210.13373,0
2022,Subaru,Crosstrek AWD,SUV: Small,2.0,4,M6,3117.0,SubaruCrosstrek AWDSUV: Small24M6,220,0,0,0,0,0,0,1,0,208.36638,0
2022,Subaru,Crosstrek AWD,SUV: Small,2.5,4,AV8,3265.0,SubaruCrosstrek AWDSUV: Small2.54AV8,188,0,0,0,0,0,0,1,0,259.70514,1
2022,Nissan,Sentra SR,Mid-size,2.0,4,AV,3084.0,NissanSentra SRMid-size24AV,171,0,0,0,0,0,1,0,0,182.49515,0
2022,Nissan,Sentra SR,Mid-size,2.0,4,M6,3084.0,NissanSentra SRMid-size24M6,189,0,0,0,0,0,1,0,0,182.49515,0
2022,Subaru,Impreza 4-Door AWD,Mid-size,2.0,4,AV7,3047.0,SubaruImpreza 4-Door AWDMid-size24AV7,174,0,0,0,0,0,0,1,0,189.72502,0
2022,Kia,Seltos,SUV: Small,2.0,4,AV8,2987.0,KiaSeltosSUV: Small24AV8,182,0,0,0,0,0,0,1,0,199.7661,0
2022,Kia,Seltos AWD,SUV: Small,1.6,4,AM7,3318.0,KiaSeltos AWDSUV: Small1.64AM7,205,0,0,0,0,0,0,1,0,175.32045,0
2022,Kia,Seltos AWD,SUV: Small,2.0,4,AV8,3186.0,KiaSeltos AWDSUV: Small24AV8,195,0,0,0,0,0,0,1,0,210.13373,0
2022,Honda,Civic Hatchback,Full-size,2.0,4,AV,2939.0,HondaCivic HatchbackFull-size24AV,167,0,0,0,0,0,0,1,0,185.91125,0
2022,Mazda,CX-3,Compact,2.0,4,AS6,2729.0,MazdaCX-3Compact24AS6,179,0,0,0,0,0,0,1,0,171.58925,0
2022,Mazda,CX-30 4WD,SUV: Small,2.0,4,AS6,3426.0,MazdaCX-30 4WDSUV: Small24AS6,202,0,0,0,0,0,0,1,0,212.89659,0
2022,Mazda,CX-30 4WD,SUV: Small,2.5,4,AS6,3379.0,MazdaCX-30 4WDSUV: Small2.54AS6,208,0,0,0,0,0,0,1,0,189.58585,0
2022,Toyota,Corolla Cross,SUV: Small,2.0,4,AV10,1170.0,ToyotaCorolla CrossSUV: Small24AV10,171,0,0,0,0,0,0,1,0,186.17241,0
2022,Toyota,Corolla Cross AWD,SUV: Small,2.0,4,AV10,1170.0,ToyotaCorolla Cross AWDSUV: Small24AV10,182,0,0,0,0,0,0,1,0,186.17241,0
2022,Chrysler,Grand Caravan,Minivan,3.6,6,A9,4330.0,ChryslerGrand CaravanMinivan3.66A9,249,0,0,0,0,1,0,0,3,284.47305,0
2022,Ford,EcoSport AWD,SUV: Small,2.0,4,AS6,3300.0,FordEcoSport AWDSUV: Small24AS6,219,0,0,0,0,0,0,1,0,211.46053,0
2022,Mazda,CX-3 (SIL),Compact,2.0,4,M6,2729.0,MazdaCX-3 (SIL)Compact24M6,186,0,0,0,0,0,0,1,0,171.58925,0
2022,Mazda,CX-3 4WD,Compact,2.0,4,AS6,2954.0,MazdaCX-3 4WDCompact24AS6,189,0,0,0,0,0,0,1,0,208.6483,0
2022,Honda,HR-V,Station wagon: Small,1.8,4,AV,2906.0,HondaHR-VStation wagon: Small1.84AV,181,0,0,0,0,0,0,1,0,188.14908,0
2022,Honda,HR-V AWD,Station wagon: Small,1.8,4,AV,2906.0,HondaHR-V AWDStation wagon: Small1.84AV,193,0,0,0,0,0,0,1,0,188.14908,0
2022,Honda,HR-V AWD,Station wagon: Small,1.8,4,AV7,2906.0,HondaHR-V AWDStation wagon: Small1.84AV7,200,0,0,0,0,0,0,1,0,188.14908,0
2022,Chevrolet,Trailblazer,SUV: Small,1.2,3,AV,3252.0,ChevroletTrailblazerSUV: Small1.23AV,184,0,0,0,0,0,1,0,0,194.35045,0
2022,Chevrolet,Trailblazer,SUV: Small,1.3,3,AV,3252.0,ChevroletTrailblazerSUV: Small1.33AV,178,0,0,0,0,0,1,0,0,200.15591,0
2022,Chevrolet,Trailblazer AWD,SUV: Small,1.3,3,A9,3252.0,ChevroletTrailblazer AWDSUV: Small1.33A9,197,0,0,0,0,0,1,0,0,200.15591,0
2022,Chevrolet,Trax,SUV: Small,1.4,4,AS6,3124.0,ChevroletTraxSUV: Small1.44AS6,201,0,0,0,0,0,1,0,0,184.17705,0
2022,Chevrolet,Trax AWD,SUV: Small,1.4,4,AS6,3124.0,ChevroletTrax AWDSUV: Small1.44AS6,214,0,0,0,0,0,1,0,0,184.17705,0
2022,Hyundai,Kona,SUV: Small,2.0,4,AV,2899.0,HyundaiKonaSUV: Small24AV,174,0,0,0,0,0,0,1,0,187.6752,0
2022,Hyundai,Kona AWD,SUV: Small,1.6,4,AM7,2899.0,HyundaiKona AWDSUV: Small1.64AM7,193,0,0,0,0,0,0,1,0,195.08418,0
2022,Hyundai,Kona AWD,SUV: Small,2.0,4,AV,2899.0,HyundaiKona AWDSUV: Small24AV,187,0,0,0,0,0,0,1,0,187.6752,0
2022,Toyota,Corolla Hatchback,Compact,2.0,4,AV10,3060.0,ToyotaCorolla HatchbackCompact24AV10,159,0,0,0,0,0,1,0,0,189.72502,0
2022,Toyota,Corolla Hatchback,Compact,2.0,4,M6,3060.0,ToyotaCorolla HatchbackCompact24M6,179,0,0,0,0,0,1,0,0,189.72502,0
2022,Mazda,Mazda3 4-Door,Compact,2.0,4,AS6,3100.0,MazdaMazda3 4-DoorCompact24AS6,178,0,0,0,0,0,0,1,0,182.49515,0
2022,Mazda,Mazda3 4-Door (SIL),Compact,2.0,4,M6,3100.0,MazdaMazda3 4-Door (SIL)Compact24M6,180,0,0,0,0,0,0,1,0,182.49515,0
2022,Ford,Maverick AWD,Pickup truck: Small,2.0,4,A8,3693.0,FordMaverick AWDPickup truck: Small24A8,226,0,1,0,0,0,0,0,0,215.99487,0
2022,Toyota,Corolla,Compact,1.8,4,AV,3060.0,ToyotaCorollaCompact1.84AV,166,0,0,0,0,0,1,0,0,173.06926,0
